id,name,host_id,host_name,neighbourhood_group,neighbourhood,latitude,longitude,room_type,price,minimum_nights,number_of_reviews,last_review,reviews_per_month,calculated_host_listings_count,availability_365,number_of_reviews_ltm,license
35731940,Cozy redbrick house close to city centre,1820300,Mariangela,,Dublin City,53.3123,-6.29642,Entire home/apt,200,3,17,27-08-2023,0.27,1,10,0,
35750907,Double bedroom in relaxed flat near Dublin centre,29181706,Pat,,Dublin City,53.32488,-6.26384,Private room,70,1,177,07-09-2024,2.82,1,79,71,
35786970,Beautiful 2 Bedroom Apartment just a bus to city,94680333,Breege,,Dn Laoghaire-Rathdown,53.28795,-6.14131,Entire home/apt,350,1,0,,,1,16,0,
35819988,Three-bedroom Apt with king sized bed & 2 singles,184560099,Griffith Halls,,Dublin City,53.33121,-6.27788,Entire home/apt,510,1,19,02-09-2024,0.31,8,0,16,
35843848,Detached modern family home,20957516,Vicky,,Dn Laoghaire-Rathdown,53.2373946,-6.1254874,Entire home/apt,,3,3,24-08-2024,1.84,1,0,3,
35856841,"Luxury Serviced room,in unique private Residence!1",268990098,Daniel,,Dublin City,53.31737,-6.27334,Private room,60,27,22,01-04-2023,0.35,15,262,0,
35863602,Double Room for 3: Retro Modern House in The City,5580678,Lex,,Dublin City,53.33447,-6.26591,Private room,106,5,4,30-04-2024,0.22,4,146,3,
35865150,Dublin Centre Townhouse With Private Large Garden,269764936,Jamie,,Dublin City,53.33297,-6.25172,Entire home/apt,416,1,59,02-09-2024,0.93,3,262,15,
35868978,Private Double with Bathroom near UCD/RTE/RDS,267820603,Teresa,,Dn Laoghaire-Rathdown,53.30748,-6.2095,Private room,94,2,9,25-08-2024,0.14,3,78,5,
35868984,Private Ensuite single street view UCD/RDS/RTE,267820603,Teresa,,Dn Laoghaire-Rathdown,53.30752,-6.21066,Private room,79,2,88,28-08-2024,1.43,3,278,28,
35877459,Cosy family home located on the edge of Dublin,253080365,Robert,,South Dublin,53.28443,-6.43309,Private room,55,1,28,21-06-2024,1.68,2,34,20,
35900329,Private single ensuite garden view near UCD/RTE,267820603,Teresa,,Dn Laoghaire-Rathdown,53.30922,-6.20911,Private room,79,2,96,26-08-2024,1.55,3,149,30,
35909888,City centre cottage close to 3arena,9739935,Kate,,Dublin City,53.3515625,-6.235825062,Entire home/apt,300,1,53,25-08-2024,4.24,2,99,50,
35943161,"Large private double room, 5G WI-FI and En-suite.",260842534,Debbie,,South Dublin,53.30044,-6.35346,Entire home/apt,88,3,110,09-09-2024,1.74,1,306,14,
35986074,Stylish own-door solo suite in best urban village,29592363,Clodagh,,Dublin City,53.33149,-6.21296,Entire home/apt,86,2,284,10-09-2024,4.51,1,110,76,
35986747,"Luxury  Serviced Room, in exclusive private home!2",268990098,Daniel,,Dublin City,53.31501,-6.27197,Private room,109,30,9,15-10-2023,0.14,15,88,1,
35987064,Private Ensuite Luxury double bedroom (3),268990098,Daniel,,Dublin City,53.31533,-6.27402,Private room,118,30,22,12-06-2024,0.35,15,271,3,
35987461,Luxury Suite in Private Residence (4),268990098,Daniel,,Dublin City,53.31516,-6.27404,Private room,125,30,23,07-07-2024,0.37,15,103,1,
35988107,"Private Room, in historic ** residence (5)",268990098,Daniel,,Dublin City,53.3156,-6.27216,Private room,60,60,34,23-08-2024,0.54,15,264,3,
36058080,Dublin City - Glasnevin - Entire Home,41147032,James,,Dublin City,53.37272,-6.26787,Entire home/apt,,3,12,31-08-2024,0.42,1,0,2,
36100357,Serene Seaside Retreat,271552223,Julie,,Fingal,53.49927,-6.11597,Entire home/apt,114,1,469,27-08-2024,7.42,3,58,121,
36101463,"Double Room, ensuite 
near to Dublin Airport.",271552223,Julie,,Fingal,53.50012589,-6.115136147,Private room,75,1,62,23-08-2024,0.98,3,15,19,
36102141,Twin Room ensuite near to Dublin Airport.,271552223,Julie,,Fingal,53.50101,-6.11411,Private room,75,1,65,28-08-2024,1.03,3,13,17,
36132141,En-suite King Bed mins to Temple Bar/Grand Canal,271773310,Briona,,Dublin City,53.34486,-6.24791,Private room,,5,9,26-05-2024,0.14,2,0,1,
36174418,"Luxury Apartment, 96 Pembroke Road",272065526,Jonathan,,Dublin City,53.33246974,-6.237583682,Entire home/apt,274,3,6,26-08-2024,2.22,1,58,6,
36218733,Entire apartment in Dublin 4 with 1 double bed,14734651,Ronan,,Dublin City,53.34119,-6.23172,Entire home/apt,350,1,5,08-08-2023,0.08,1,71,0,
36235875,"Comfortable, cosy, convenient home",96710297,Marie,,Dublin City,53.33877,-6.31019,Entire home/apt,119,3,33,09-09-2024,0.53,1,4,18,
36236635,3B Family home near Dundrum,2972953,Roland,,Dn Laoghaire-Rathdown,53.27975,-6.22885,Entire home/apt,100,7,2,26-06-2024,0.03,1,20,1,
36236698,"Bright, Calm Apt in front of St. Patrick Cathedral",272550453,David,,Dublin City,53.34272,-6.27204,Entire home/apt,500,4,61,02-04-2024,0.97,1,16,8,
36255222,Private room with private bathroom and Garden,43146407,Abhishek,,Dn Laoghaire-Rathdown,53.27330332,-6.13666012,Private room,100,2,69,04-09-2024,2.5,1,5,21,
36266110,Room in beautiful Killiney,102516121,Billy,,Dn Laoghaire-Rathdown,53.26577,-6.11551,Private room,85,1,28,18-08-2024,0.51,3,354,5,
